id,create_time,user_name,hashtags,song,video_length,n_likes,n_shares,n_comments,n_plays,n_followers,n_total_likes,n_total_vids
6824542311494520069,1588962581,kevinjamesofficial,"['fyp', 'foryou']",original sound,37,395000,23600,2647,3000000,1700000,5700000,32
6821931986429431045,1588354821,kevinjamesofficial,"['fyp', 'fypage', 'quarantine']",original sound,59,44000,1695,748,364200,1700000,5700000,32
6820515178698902789,1588024941,kevinjamesofficial,"['fyp', 'fypage', 'fy']",original sound,40,34500,198,669,314500,1700000,5700000,32
6819389796704636165,1587762918,kevinjamesofficial,"['fyp', 'foryou', 'soundguy']",original sound,59,132700,6794,1644,650100,1700000,5700000,32
6818687060677840133,1587599298,kevinjamesofficial,"['asmr', 'fyp', 'foryou', 'foryourpage', 'fypage', 'food']",original sound,59,44800,1745,915,394400,1700000,5700000,32
6817182442198224133,1587248977,kevinjamesofficial,"['fy', 'fyp', 'foryourpage', 'foryou', 'foryoupage']",original sound,59,17500,283,297,215800,1700000,5700000,32
6816833112673160454,1587167643,kevinjamesofficial,"['fyp', 'fypage', 'baby', 'foryou']",original sound,8,29000,263,260,322700,1700000,5700000,32
6813784156141571334,1586457751,kevinjamesofficial,"['shallowladygaga', 'astarisborn', 'fyp', 'foryou', 'soundguy']",original sound,59,95300,4170,1065,780600,1700000,5700000,32
6813423174114413830,1586373704,kevinjamesofficial,[],original sound,59,59400,561,839,471900,1700000,5700000,32
6811611714056965381,1585951942,kevinjamesofficial,[],original sound,59,39600,1157,654,309200,1700000,5700000,32
6808584668577860870,1585247151,kevinjamesofficial,[],original sound,59,20200,271,426,220000,1700000,5700000,32
6803742057543372038,1584119645,kevinjamesofficial,['Fridaythe13th'],original sound,46,37100,221,369,400000,1700000,5700000,32
6802723863806446854,1583882580,kevinjamesofficial,"['joker', 'soundguy', 'fyp', 'foryou']",Bathroom Dance,59,177700,3170,860,1200000,1700000,5700000,32
6801894282518072582,1583689426,kevinjamesofficial,"['pizzaroyale', 'foryou', 'fyp']",original sound,49,172900,4283,1950,1400000,1700000,5700000,32
6801207303228968198,1583529476,kevinjamesofficial,"['misreadwaves', 'fyp', 'foryou']",original sound,25,157400,2073,2006,1600000,1700000,5700000,32
6800851541180894470,1583446644,kevinjamesofficial,"['soundguy', 'thenotebook', 'fyp', 'foryou']",original sound,59,258900,15000,1728,2000000,1700000,5700000,32
6892100722951736581,1604692291,guavajuice,"['FamilyImpression', 'FallFashion', 'christmas']",All I Want for Christmas Is You,11,9776,23,633,52800,4700000,55100000,84
6887793053759819014,1603689370,guavajuice,"['cake', 'sus', 'cakechallenge']",Dreams (2004 Remaster),11,58100,146,846,374400,4700000,55100000,84
6885570214730222853,1603171853,guavajuice,['guavachallenge'],"Boom, Boom, Boom, Boom!!",12,121100,609,1516,962400,4700000,55100000,84
6883981824087919877,1602801958,guavajuice,"['halloweenathome', 'amongus', 'sus']",no no no no no no no no,8,439800,5336,6698,3600000,4700000,55100000,84
6878478341586849030,1601520583,guavajuice,"['HalloweenAtHome', 'wow', 'bro']",original sound,7,120600,559,1859,827900,4700000,55100000,84
6872841011689721093,1600208006,guavajuice,"['pizza', 'wap', 'mustache']",original sound,15,123400,929,4197,821700,4700000,55100000,84
6871699169925434630,1599942153,guavajuice,"['gravity', 'ScienceAtHome', 'gadget']",Whole Lotta Choppas,11,205100,270,1671,1500000,4700000,55100000,84
6871329262855589126,1599856028,guavajuice,"['science', 'cocacola', 'centripetalforce']","The Banjo Beat, Pt. 1",20,576700,3043,6518,2900000,4700000,55100000,84
6870646633630092550,1599697089,guavajuice,"['childhood', 'igottapee', 'sprintervan']",original sound,7,768100,2262,14000,7800000,4700000,55100000,84
6867312477751758085,1598920795,guavajuice,"['magic', 'oops', 'balloon']",Up Beat (Married Life),37,135600,140,948,701700,4700000,55100000,84
6866509172603686149,1598733757,guavajuice,"['magic', 'lemon', 'coinshortage2020']",The Chicken Wing Beat,8,330900,3971,3971,4000000,4700000,55100000,84
6865887145450638597,1598588944,guavajuice,"['stacker', 'arcade', 'hacks']",Classical Music,37,532500,3128,3721,3100000,4700000,55100000,84
6865464564025265414,1598490542,guavajuice,"['wap', 'wapchallenge', 'dance', 'ithoughthewaskidfriendly']",WAP（feat. Megan Thee Stallion）,15,160500,1907,7495,1200000,4700000,55100000,84
6853286097946971398,1595655019,guavajuice,"['wearamask', 'iseeyou', 'quasimodo']",Up Beat (Married Life),11,547000,856,5350,3800000,4700000,55100000,84
6849845685060209926,1594853982,guavajuice,"['CrashFromHome', 'ad']",DESU DESU,16,521100,2112,7519,2300000,4700000,55100000,84
6837969975999761669,1592088953,guavajuice,"['art', 'timelapse', 'shabalazabolyahabooboo']",original sound,8,228300,627,3178,1900000,4700000,55100000,84
6830060110665059590,1590247294,guavajuice,"['cake', 'toiletpaper', 'wowzerbowser']",Wipe It Down,13,274900,950,2922,1800000,4700000,55100000,84
6827169785906744582,1589574337,guavajuice,"['staysafe', 'facemask', 'donotattempt']",Sexy,14,1100000,7731,38800,9700000,4700000,55100000,84
6819028227210710278,1587678733,guavajuice,"['gadgets', 'travel', 'hacks']",original sound,12,2500000,33000,19500,14100000,4700000,55100000,84
6818586443254877446,1587575872,guavajuice,"['washyourhands', 'soap', 'stayhome']",Wash Your Hands,12,344700,3074,3767,3400000,4700000,55100000,84
6815815669678984454,1586930755,guavajuice,"['hungry', 'busy', 'food']",Moon (And It Went Like),9,463700,968,3345,3300000,4700000,55100000,84
6814225855334698246,1586560594,guavajuice,"['cake', 'loop', 'food']",Game over!,15,1300000,15500,9839,11200000,4700000,55100000,84
6812275073160973574,1586106392,guavajuice,"['ramen', 'cake', 'what']",original sound,9,283200,1096,2249,2000000,4700000,55100000,84
6809780674455719173,1585525620,guavajuice,"['bts', 'magic', 'notreally']",DJ Yames Mashup 2,16,333200,661,680,2000000,4700000,55100000,84
6809779556589817093,1585525360,guavajuice,"['gravity', 'magic', '100percentreal']",DJ Yames Mashup 2,15,320100,897,1685,2100000,4700000,55100000,84
6890658040450649350,1604356381,ridiculousness,"['nascar', 'ridiculousness', 'fyp']",original sound,20,25800,318,77,108600,1700000,23200000,203
6889153897462582534,1604006172,ridiculousness,"['WeWinTogether', 'ShowUpShowOff', 'fyp', 'ridiculousness']",original sound,2,26200,42,46,151900,1700000,23200000,203
6888390109582986502,1603828342,ridiculousness,"['ridiculousness', 'MyCostume', 'fyp']",original sound,3,43000,561,232,241600,1700000,23200000,203
6887956572325137669,1603727418,ridiculousness,"['ridiculousness', 'americasweetheart']",original sound,11,269200,351,1267,2300000,1700000,23200000,203
6886101172181142790,1603295432,ridiculousness,['cmtawards'],original sound,20,101900,724,504,823800,1700000,23200000,203
6885413838640925958,1603135376,ridiculousness,"['HarryStyles', 'fyp']",original sound,8,23300,145,37,139400,1700000,23200000,203
6884282015110139141,1602871858,ridiculousness,"['SpookyTreats', 'ridiculousness', 'fyp']",original sound,10,23300,77,41,128700,1700000,23200000,203
6883865117851716869,1602774813,ridiculousness,"['ridiculousness', 'fyp', 'bored']",original sound,10,19400,79,75,103100,1700000,23200000,203
6883112030283320582,1602599497,ridiculousness,"['Boo', 'ridiculousness', 'fyp']",original sound,7,22700,53,41,125500,1700000,23200000,203
6882837909825719558,1602535616,ridiculousness,"['ridiculousness', 'fyp']",original sound,9,33200,450,115,182700,1700000,23200000,203
6881658479342308614,1602261020,ridiculousness,"['Ridic500', 'StrapBack', 'ridiculousness', 'fyp']",original sound,13,20400,109,80,133000,1700000,23200000,203
6881346812247067909,1602188438,ridiculousness,"['Ridic500', 'fyp']",original sound,21,7536,19,25,58200,1700000,23200000,203
6881253525142179077,1602166768,ridiculousness,"['Ridic500', 'ridiculousness', 'fyp']",original sound,9,11600,49,39,83700,1700000,23200000,203
6880614899060313350,1602018025,ridiculousness,"['DoggyAnthem', 'ridiculousness', 'fyp']",original sound,33,5033,76,73,49200,1700000,23200000,203
6878731762105683205,1601579587,ridiculousness,"['ridiculousness', 'fyp', 'dog']",original sound,14,16600,166,53,84000,1700000,23200000,203
6878297479851314438,1601478484,ridiculousness,['southpark'],original sound,11,32100,51,28,178000,1700000,23200000,203
6878009033211661574,1601411306,ridiculousness,"['fyp', 'ridiculousness']",original sound,5,28200,295,96,246100,1700000,23200000,203
6877654874322898181,1601328847,ridiculousness,"['ToMyBestFriend', 'ridiculousness', 'fyp']",original sound,8,32700,577,466,188500,1700000,23200000,203
6876440621414927622,1601046163,ridiculousness,"['TikTokCooks', 'VibeWithUs', 'ridiculousness', 'fyp']",original sound,7,51100,1873,238,315600,1700000,23200000,203
6876147105124076806,1600977799,ridiculousness,"['FeelingGood', 'fyp', 'ridiculousness']",original sound,12,36400,273,197,257600,1700000,23200000,203
6875742430281403653,1600883585,ridiculousness,"['fyp', 'ridiculousness']",original sound,12,26400,45,71,191900,1700000,23200000,203
6875328910867893509,1600787318,ridiculousness,"['fyp', 'ridiculousness', 'HelloFall']",original sound,6,37500,1464,137,179300,1700000,23200000,203
6873881254815649030,1600450211,ridiculousness,"['fyp', 'ridiculousness']",original sound,10,48000,1418,213,211800,1700000,23200000,203
6873506377143258373,1600362927,ridiculousness,"['2020Code', '10SecondsVs', 'fyp']",original sound,8,8445,44,40,67900,1700000,23200000,203
6872734211317566725,1600183147,ridiculousness,"['fyp', 'ridiculousness']",original sound,14,11000,133,40,78900,1700000,23200000,203
6888414561209158918,1603834028,jackblack,"['RockTheVote', 'RockyHorror', 'HorrorTok', 'SpookySeason']",Time Warp,26,302700,8159,6840,1500000,3600000,16200000,16
6883697346530659589,1602735759,jackblack,['duet'],original sound,8,1400000,14200,17500,5700000,3600000,16200000,16
6882945622962375942,1602560714,jackblack,[],original sound,8,3900000,59100,72300,17700000,3600000,16200000,16
6879301684271533317,1601712391,jackblack,[],original sound,15,1500000,63800,49700,5900000,3600000,16200000,16
6874755050581904646,1600653671,jackblack,[],original sound,5,3400000,293000,140100,21600000,3600000,16200000,16
6873330005145849093,1600321882,jackblack,[],original sound,7,826600,22400,14500,5400000,3600000,16200000,16
6863292902575983878,1597984917,jackblack,[],original sound,19,765300,18600,23000,5200000,3600000,16200000,16
6835380223437999366,1591485979,jackblack,['greenscreen'],original sound,15,341900,2608,3875,3300000,3600000,16200000,16
6827506338579385606,1589652698,jackblack,[],original sound,15,776000,4126,10200,5900000,3600000,16200000,16
6827291214006570246,1589602609,jackblack,[],original sound,5,215900,2387,3891,2500000,3600000,16200000,16
6814253700308094213,1586567076,jackblack,[],Hombre Religioso (Religious Man),19,1000000,15100,8657,5800000,3600000,16200000,16
6811945659768261894,1586029693,jackblack,"['BlubChallenge', 'normalpeople', 'checkthisout', 'lifeathome']",original sound,22,274600,5642,5298,2800000,3600000,16200000,16
6810129651369856262,1585606871,jackblack,[],original sound,14,255800,1570,2132,2400000,3600000,16200000,16
6810129418736995589,1585606817,jackblack,[],original sound,4,182300,1061,1500,2200000,3600000,16200000,16
6810129299815795973,1585606789,jackblack,[],original sound,7,410400,2238,3276,5400000,3600000,16200000,16
6809716093549071621,1585510584,jackblack,"['reallifeathome', 'distancedance', 'happyathome', 'boredathome']",original sound,30,650200,71200,13400,4700000,3600000,16200000,16
6880996305041214726,1602106831,chandlerhallow,['for'],original sound,15,339100,350,3329,1400000,4500000,19900000,36
6872104067842247942,1600036427,chandlerhallow,['gunna'],DOLLAZ ON MY HEAD (feat. Young Thug),14,841700,5614,21300,4000000,4500000,19900000,36
6851659356707114245,1595276260,chandlerhallow,[],original sound,26,416600,1084,5564,2200000,4500000,19900000,36
6851319057208134918,1595197029,chandlerhallow,[],original sound,4,439400,2357,8810,2400000,4500000,19900000,36
6850492463396703494,1595004572,chandlerhallow,['control'],original sound,36,89100,120,1032,813700,4500000,19900000,36
6845365501913337094,1593810858,chandlerhallow,['foryou'],DOLLAZ ON MY HEAD (feat. Young Thug),9,1500000,17000,17000,8400000,4500000,19900000,36
6845300312228646150,1593795680,chandlerhallow,['foryou'],Ameno hatsune miku,8,1300000,14100,38500,8900000,4500000,19900000,36
6842074376737656070,1593044584,chandlerhallow,['duet'],original sound,14,222200,1233,2535,1600000,4500000,19900000,36
6841264951642852613,1592856124,chandlerhallow,[],original sound,15,285600,1041,6599,1700000,4500000,19900000,36
6836339639473704197,1591709361,chandlerhallow,"['duet', 'for']",original sound,9,706100,1460,5678,4500000,4500000,19900000,36
6808197696021613830,1585157052,chandlerhallow,['foryou'],original sound,7,384600,3862,5349,2200000,4500000,19900000,36
6806813351935610118,1584834735,chandlerhallow,['getloosechallenge'],Get Loose,28,631400,4216,8591,3300000,4500000,19900000,36
6805982865457761542,1584641372,chandlerhallow,['brucelee'],Jump,20,550700,2806,8394,3400000,4500000,19900000,36
6803347223758359814,1584027714,chandlerhallow,['foryou'],original sound,5,347400,1755,6650,2300000,4500000,19900000,36
6799590750137879813,1583153096,chandlerhallow,"['for', 'foryou']",original sound,8,421500,2428,25700,2200000,4500000,19900000,36
6793732798277586181,1581789181,chandlerhallow,['lovefromtiktok'],original sound,45,714800,1739,7029,3300000,4500000,19900000,36
6785698786451803398,1579918619,chandlerhallow,"['for', 'foryou']",original sound,15,379500,4291,4926,2000000,4500000,19900000,36
6782179259847888134,1579099165,chandlerhallow,"['forurpage', 'for']",original sound,31,185500,505,1486,1500000,4500000,19900000,36
6775906045081439493,1577638568,chandlerhallow,"['foryou', 'foru']",original sound,12,2800000,47400,93100,17800000,4500000,19900000,36
6762610954141207813,1574543063,chandlerhallow,"['for', 'foryou']",original sound,4,345500,1506,1982,2600000,4500000,19900000,36
6761907829935721734,1574379356,chandlerhallow,"['bottleflipchallenge', 'foruyou']",original sound,9,973900,7019,2910,4600000,4500000,19900000,36
6758485921462521093,1573582630,chandlerhallow,"['crushinit', 'foru']",Yes Indeed Gypsy woman remix,10,338000,1103,2283,2600000,4500000,19900000,36
6752174743723478277,1572113196,chandlerhallow,"['foryourpage', 'foru']",original sound,6,323700,954,1423,2900000,4500000,19900000,36
6751818094521502981,1572030158,chandlerhallow,"['teamtrees', 'savetheearth', 'foryourpage']",original sound,55,273800,845,2141,2300000,4500000,19900000,36
6751726491723107590,1572008831,chandlerhallow,"['foru', 'foryourpage']",original sound,7,2800000,86200,16400,20700000,4500000,19900000,36
6889609599008197889,1604112240,markvindieselx2,[],original sound,56,463,3,43,2400,141200,205400,25
6885912647301221634,1603251478,markvindieselx2,[],original sound,10,2714,13,48,18400,141200,205400,25
6879312674983906562,1601714800,markvindieselx2,[],original sound,9,2507,18,57,21700,141200,205400,25
6876374906465012993,1601030798,markvindieselx2,[],original sound,7,5102,39,126,37400,141200,205400,25
6873518507494018305,1600365741,markvindieselx2,[],original sound,14,5191,37,121,48200,141200,205400,25
6867784677965499650,1599030740,markvindieselx2,[],original sound,49,2120,12,95,13900,141200,205400,25
6861855330691812613,1597650206,markvindieselx2,[],original sound,15,24900,236,841,207200,141200,205400,25
6856110508496440582,1596312627,markvindieselx2,[],original sound,56,2447,19,158,15000,141200,205400,25
6853340233212169478,1595667622,markvindieselx2,[],original sound,58,8958,73,376,71500,141200,205400,25
6850233273159994629,1594944225,markvindieselx2,[],original sound,60,1691,14,73,12300,141200,205400,25
6848469035965795590,1594533456,markvindieselx2,[],original sound,15,1556,9,43,13900,141200,205400,25
6847286122033286405,1594258037,markvindieselx2,[],original sound,59,1732,14,117,11400,141200,205400,25
6840665412494052614,1592716536,markvindieselx2,[],original sound,52,2195,24,78,15000,141200,205400,25
6836827269621648645,1591822896,markvindieselx2,[],What If (I Told You I Like You),9,1948,8,22,27900,141200,205400,25
6830033460749536518,1590241090,markvindieselx2,[],original sound,56,3758,24,159,18400,141200,205400,25
6827541232869231878,1589660822,markvindieselx2,[],original sound,34,2454,12,104,13100,141200,205400,25
6824443160014408965,1588939497,markvindieselx2,[],original sound,16,6769,27,146,33300,141200,205400,25
